metric,property,correlation,strength,range,impact
entity_update,beacons_per_foundry_casting_iron_recipe,-0.6776380634760373,0.6776380634760373,Moderate,decrease
transport_lines_update,inserter_all_direction_insertion_percent,-0.6769971936897146,0.6769971936897146,Moderate,decrease
transport_lines_update,stack_inserter_direction_insertion_percent,-0.6769971936897146,0.6769971936897146,Moderate,decrease
electric_heat_fluid_circuit_update,cargo_wagon,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_cargo_wagon,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon_circuit_enabled,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_to_cargo_wagon_circuit_enabled,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_cargo_wagon,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon_circuit_enabled,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_cargo_wagon_circuit_enabled,0.6760705907545521,0.6760705907545521,Moderate,increase
electric_heat_fluid_circuit_update,straight_rail,0.6760705907545521,0.6760705907545521,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,0.6758905450019009,0.6758905450019009,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.6758905450019009,0.6758905450019009,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,0.6758905450019009,0.6758905450019009,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.6758905450019009,0.6758905450019009,Moderate,increase
transport_lines_update,stack_inserter_circuit_enabled,-0.6756064855473445,0.6756064855473445,Moderate,decrease
entity_update,inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,-0.6739259544734421,0.6739259544734421,Moderate,decrease
entity_update,stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,-0.6739259544734421,0.6739259544734421,Moderate,decrease
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit,0.6734583886237162,0.6734583886237162,Moderate,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit,0.6734583886237162,0.6734583886237162,Moderate,increase
electric_network_update,inserter_all_to_assembling_machine_3_chemical_science_pack,0.6718638519826707,0.6718638519826707,Moderate,increase
electric_network_update,stack_inserter_to_assembling_machine_3_chemical_science_pack,0.6718638519826707,0.6718638519826707,Moderate,increase
electric_network_update,inserter_all_from_foundry_casting_copper_cable,0.6693575902048483,0.6693575902048483,Moderate,increase
electric_network_update,stack_inserter_from_foundry_casting_copper_cable,0.6693575902048483,0.6693575902048483,Moderate,increase
transport_lines_update,inserter_all_from_building_circuit_enabled,-0.6692283729179476,0.6692283729179476,Moderate,decrease
transport_lines_update,stack_inserter_from_building_circuit_enabled,-0.6692283729179476,0.6692283729179476,Moderate,decrease
electric_network_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6640378395826627,0.6640378395826627,Moderate,increase
electric_network_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6640378395826627,0.6640378395826627,Moderate,increase
entity_update,decider_combinator,-0.6632406285043427,0.6632406285043427,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_to_assembling_machine_3_engine_unit_circuit_enabled,0.6617561731398137,0.6617561731398137,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_assembling_machine_3_engine_unit_circuit_enabled,0.6617561731398137,0.6617561731398137,Moderate,increase
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,-0.6615393360117136,0.6615393360117136,Moderate,decrease
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,-0.6615393360117136,0.6615393360117136,Moderate,decrease
transport_lines_update,inserter_all_to_building_circuit_enabled,-0.6607038541486606,0.6607038541486606,Moderate,decrease
transport_lines_update,stack_inserter_to_building_circuit_enabled,-0.6607038541486606,0.6607038541486606,Moderate,decrease
trains,inserter_all_to_belt_circuit_set_filters,0.6603906903202852,0.6603906903202852,Moderate,increase
trains,stack_inserter_to_belt_circuit_set_filters,0.6603906903202852,0.6603906903202852,Moderate,increase
whole_update,inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.6586081308764629,0.6586081308764629,Moderate,decrease
whole_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.6586081308764629,0.6586081308764629,Moderate,decrease
whole_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.6586081308764629,0.6586081308764629,Moderate,decrease
whole_update,stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.6586081308764629,0.6586081308764629,Moderate,decrease
whole_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.6586081308764629,0.6586081308764629,Moderate,decrease
whole_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.6586081308764629,0.6586081308764629,Moderate,decrease
fluid_flow_update,beacons_per_assembling_machine_3,-0.6584678344435891,0.6584678344435891,Moderate,decrease
fluid_flow_update,assembling_machine_3,0.6580129053038622,0.6580129053038622,Moderate,increase
trains,recipe_casting_pipe,0.6532181335086349,0.6532181335086349,Moderate,increase
fluid_flow_update,inserter_all_direct_insertion_circuit_enabled,0.6512387227818693,0.6512387227818693,Moderate,increase
fluid_flow_update,stack_inserter_direct_insertion_circuit_enabled,0.6512387227818693,0.6512387227818693,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_to_building_circuit_enabled,0.6504455418176497,0.6504455418176497,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_building_circuit_enabled,0.6504455418176497,0.6504455418176497,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_iron_circuit_enabled,0.6501898096260104,0.6501898096260104,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6501898096260104,0.6501898096260104,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_iron_circuit_enabled,0.6501898096260104,0.6501898096260104,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6501898096260104,0.6501898096260104,Moderate,increase
whole_update,beacons_per_cryogenic_plant,-0.6493746257234255,0.6493746257234255,Moderate,decrease
fluid_flow_update,inserter_all_to_turbo_transport_belt_circuit_enabled,-0.6484059923985273,0.6484059923985273,Moderate,decrease
fluid_flow_update,stack_inserter_to_turbo_transport_belt_circuit_enabled,-0.6484059923985273,0.6484059923985273,Moderate,decrease
control_behavior_update,foundry_set_recipe,0.6474125518176804,0.6474125518176804,Moderate,increase
control_behavior_update,inserter_all_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt,-0.6436858223220788,0.6436858223220788,Moderate,decrease
control_behavior_update,inserter_all_from_foundry_casting_copper_cable_to_turbo_transport_belt,-0.6436858223220788,0.6436858223220788,Moderate,decrease
control_behavior_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_electronic_circuit,-0.6436858223220788,0.6436858223220788,Moderate,decrease
control_behavior_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt,-0.6436858223220788,0.6436858223220788,Moderate,decrease
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_turbo_transport_belt,-0.6436858223220788,0.6436858223220788,Moderate,decrease
control_behavior_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_electronic_circuit,-0.6436858223220788,0.6436858223220788,Moderate,decrease
electric_network_update,recipe_advanced_circuit,0.6430313590627653,0.6430313590627653,Moderate,increase
fluid_flow_update,inserter_all_direct_insertion,0.641535826784087,0.641535826784087,Moderate,increase
fluid_flow_update,stack_inserter_direct_insertion,0.641535826784087,0.641535826784087,Moderate,increase
fluid_flow_update,inserter_all_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit,0.640698411896517,0.640698411896517,Moderate,increase
fluid_flow_update,stack_inserter_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit,0.640698411896517,0.640698411896517,Moderate,increase
electric_heat_fluid_circuit_update,beacon,0.6404372189968273,0.6404372189968273,Moderate,increase
entity_update,inserter_all_to_turbo_transport_belt,0.6390479753484328,0.6390479753484328,Moderate,increase
entity_update,stack_inserter_to_turbo_transport_belt,0.6390479753484328,0.6390479753484328,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_to_belt_circuit_set_filters,0.6387445777063937,0.6387445777063937,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_belt_circuit_set_filters,0.6387445777063937,0.6387445777063937,Moderate,increase
transport_lines_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,0.6386308571202273,0.6386308571202273,Moderate,increase
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,0.6386308571202273,0.6386308571202273,Moderate,increase
electric_network_update,inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,0.637066198701923,0.637066198701923,Moderate,increase
electric_network_update,stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,0.637066198701923,0.637066198701923,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6367988498359236,0.6367988498359236,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6367988498359236,0.6367988498359236,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_pipe_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_steel_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_engine_unit,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_engine_unit_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_pipe_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_steel_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit,0.6363883841008986,0.6363883841008986,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit_circuit_enabled,0.6363883841008986,0.6363883841008986,Moderate,increase
transport_lines_update,inserter_all_to_assembling_machine_3_chemical_science_pack_circuit_enabled,-0.6362187912059428,0.6362187912059428,Moderate,decrease
transport_lines_update,stack_inserter_to_assembling_machine_3_chemical_science_pack_circuit_enabled,-0.6362187912059428,0.6362187912059428,Moderate,decrease
fluid_flow_update,inserter_all_from_building,0.6358849780817658,0.6358849780817658,Moderate,increase
fluid_flow_update,stack_inserter_from_building,0.6358849780817658,0.6358849780817658,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_copper_cable,0.6358716311227851,0.6358716311227851,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable,0.6358716311227851,0.6358716311227851,Moderate,increase
fluid_flow_update,inserter_all_from_foundry_casting_pipe,0.6350048821323933,0.6350048821323933,Moderate,increase
fluid_flow_update,stack_inserter_from_foundry_casting_pipe,0.6350048821323933,0.6350048821323933,Moderate,increase
trains,infinity_pipe,0.6339991008314929,0.6339991008314929,Moderate,increase
control_behavior_update,beacons_per_oil_refinery,0.6330462887130094,0.6330462887130094,Moderate,increase
control_behavior_update,beacons_per_oil_refinery_basic_oil_processing_recipe,0.6330462887130094,0.6330462887130094,Moderate,increase
electric_heat_fluid_circuit_update,recipe_casting_iron,0.6314423423605922,0.6314423423605922,Moderate,increase
electric_network_update,inserter_all_from_assembling_machine_3_chemical_science_pack,0.631084881166111,0.631084881166111,Moderate,increase
electric_network_update,recipe_chemical_science_pack,0.631084881166111,0.631084881166111,Moderate,increase
electric_network_update,stack_inserter_from_assembling_machine_3_chemical_science_pack,0.631084881166111,0.631084881166111,Moderate,increase
whole_update,inserter_all_from_turbo_transport_belt_circuit_enabled,-0.6308260230009731,0.6308260230009731,Moderate,decrease
whole_update,stack_inserter_from_turbo_transport_belt_circuit_enabled,-0.6308260230009731,0.6308260230009731,Moderate,decrease
transport_lines_update,inserter_all_to_belt,0.6305010299892398,0.6305010299892398,Moderate,increase
transport_lines_update,stack_inserter_to_belt,0.6305010299892398,0.6305010299892398,Moderate,increase
trains,big_mining_drill_circuit_enabled,0.6287901057481272,0.6287901057481272,Moderate,increase
transport_lines_update,average_buildings_per_beacon,-0.6282037292906653,0.6282037292906653,Moderate,decrease
entity_update,inserter_all_from_turbo_transport_belt_circuit_enabled,-0.6280452933335622,0.6280452933335622,Moderate,decrease
entity_update,stack_inserter_from_turbo_transport_belt_circuit_enabled,-0.6280452933335622,0.6280452933335622,Moderate,decrease
trains,inserter_all_to_turbo_transport_belt,-0.6274605071133879,0.6274605071133879,Moderate,decrease
trains,stack_inserter_to_turbo_transport_belt,-0.6274605071133879,0.6274605071133879,Moderate,decrease
fluid_flow_update,inserter_all_from_belt,-0.6270301952727987,0.6270301952727987,Moderate,decrease
fluid_flow_update,stack_inserter_from_belt,-0.6270301952727987,0.6270301952727987,Moderate,decrease
electric_network_update,inserter_all_from_turbo_underground_belt_circuit_enabled,0.6269749522752259,0.6269749522752259,Moderate,increase
electric_network_update,stack_inserter_from_turbo_underground_belt_circuit_enabled,0.6269749522752259,0.6269749522752259,Moderate,increase
fluid_flow_update,beacons_per_assembling_machine_3_engine_unit_recipe,-0.6228521274649268,0.6228521274649268,Moderate,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,0.6218665363163816,0.6218665363163816,Moderate,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,0.6218665363163816,0.6218665363163816,Moderate,increase
whole_update,beacons_per_foundry_casting_iron_recipe,-0.6198924224976152,0.6198924224976152,Moderate,decrease
whole_update,beacons_per_electromagnetic_plant,-0.6197515338917835,0.6197515338917835,Moderate,decrease
entity_update,inserter_all_to_building_circuit_enabled,-0.6194802165312684,0.6194802165312684,Moderate,decrease
entity_update,stack_inserter_to_building_circuit_enabled,-0.6194802165312684,0.6194802165312684,Moderate,decrease
entity_update,oil_refinery_circuit_enabled,-0.6191366660755383,0.6191366660755383,Moderate,decrease
control_behavior_update,inserter_all_from_assembling_machine_3_chemical_science_pack_circuit_enabled,0.6188405132885721,0.6188405132885721,Moderate,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_enabled,0.6188405132885721,0.6188405132885721,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_steel,0.6177984548530855,0.6177984548530855,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_steel,0.6177984548530855,0.6177984548530855,Moderate,increase
transport_lines_update,inserter_all_direct_insertion,-0.6176653990209209,0.6176653990209209,Moderate,decrease
transport_lines_update,stack_inserter_direct_insertion,-0.6176653990209209,0.6176653990209209,Moderate,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.6170088424325683,0.6170088424325683,Moderate,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.6170088424325683,0.6170088424325683,Moderate,increase
electric_network_update,inserter_all_to_electromagnetic_plant_advanced_circuit,0.615447886899069,0.615447886899069,Moderate,increase
electric_network_update,stack_inserter_to_electromagnetic_plant_advanced_circuit,0.615447886899069,0.615447886899069,Moderate,increase
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,-0.6146087990828721,0.6146087990828721,Moderate,decrease
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,-0.6146087990828721,0.6146087990828721,Moderate,decrease
control_behavior_update,inserter_all_direct_insertion_circuit_enabled,0.6113980629082295,0.6113980629082295,Moderate,increase
control_behavior_update,stack_inserter_direct_insertion_circuit_enabled,0.6113980629082295,0.6113980629082295,Moderate,increase
electric_network_update,inserter_all_from_foundry_casting_copper_cable_circuit_enabled,0.6102701520746634,0.6102701520746634,Moderate,increase
electric_network_update,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,0.6102701520746634,0.6102701520746634,Moderate,increase
fluid_flow_update,recipe_engine_unit,0.6075842568286502,0.6075842568286502,Moderate,increase
trains,cryogenic_plant,0.6066547618239467,0.6066547618239467,Moderate,increase
transport_lines_update,inserter_all_direct_insertion_circuit_enabled,-0.6054049374084436,0.6054049374084436,Moderate,decrease
transport_lines_update,stack_inserter_direct_insertion_circuit_enabled,-0.6054049374084436,0.6054049374084436,Moderate,decrease
whole_update,beacons_per_cryogenic_plant_sulfur_recipe,-0.6028836183239544,0.6028836183239544,Moderate,decrease
entity_update,total_circuit_networks,-0.6028481980240259,0.6028481980240259,Moderate,decrease
trains,inserter_all_from_building_circuit_set_filters,0.600039677100975,0.600039677100975,Moderate,increase
trains,stack_inserter_from_building_circuit_set_filters,0.600039677100975,0.600039677100975,Moderate,increase
fluid_flow_update,big_mining_drill_circuit_enabled,0.5999677445580396,0.5999677445580396,Moderate,increase
transport_lines_update,inserter_all_from_turbo_transport_belt,0.5999535096189504,0.5999535096189504,Moderate,increase
transport_lines_update,stack_inserter_from_turbo_transport_belt,0.5999535096189504,0.5999535096189504,Moderate,increase
electric_heat_fluid_circuit_update,recipe_casting_steel,0.5979826898689291,0.5979826898689291,Moderate,increase
control_behavior_update,inserter_all_to_belt_circuit_enabled,0.596533494406082,0.596533494406082,Moderate,increase
control_behavior_update,stack_inserter_to_belt_circuit_enabled,0.596533494406082,0.596533494406082,Moderate,increase
trains,turbo_underground_belt,-0.5932139525784093,0.5932139525784093,Moderate,decrease
transport_lines_update,inserter_all_from_building,-0.5925567936070948,0.5925567936070948,Moderate,decrease
transport_lines_update,stack_inserter_from_building,-0.5925567936070948,0.5925567936070948,Moderate,decrease
control_behavior_update,oil_refinery_circuit_enabled,0.5919964552678187,0.5919964552678187,Moderate,increase
fluid_flow_update,constant_combinator,-0.59198508243009,0.59198508243009,Moderate,decrease
control_behavior_update,inserter_all_to_electromagnetic_plant_advanced_circuit,0.5901263130284948,0.5901263130284948,Moderate,increase
control_behavior_update,stack_inserter_to_electromagnetic_plant_advanced_circuit,0.5901263130284948,0.5901263130284948,Moderate,increase
transport_lines_update,inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,0.5874430756738099,0.5874430756738099,Moderate,increase
transport_lines_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,0.5874430756738099,0.5874430756738099,Moderate,increase
entity_update,beacons_per_cryogenic_plant_sulfur_recipe,-0.5865974009736221,0.5865974009736221,Moderate,decrease
trains,inserter_all_to_cryogenic_plant_plastic_bar,-0.5855383256688358,0.5855383256688358,Moderate,decrease
trains,stack_inserter_to_cryogenic_plant_plastic_bar,-0.5855383256688358,0.5855383256688358,Moderate,decrease
electric_network_update,inserter_all_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5840910299354769,0.5840910299354769,Moderate,increase
electric_network_update,stack_inserter_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5840910299354769,0.5840910299354769,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron_circuit_enabled,0.5816129588411832,0.5816129588411832,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.5816129588411832,0.5816129588411832,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron_circuit_enabled,0.5816129588411832,0.5816129588411832,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.5816129588411832,0.5816129588411832,Moderate,increase
entity_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.5805458418897088,0.5805458418897088,Moderate,increase
entity_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.5805458418897088,0.5805458418897088,Moderate,increase
whole_update,beacons_per_electromagnetic_plant_electronic_circuit_recipe,-0.5797636504078367,0.5797636504078367,Moderate,decrease
control_behavior_update,inserter_all_to_electromagnetic_plant_electronic_circuit,0.5792331878486334,0.5792331878486334,Moderate,increase
control_behavior_update,stack_inserter_to_electromagnetic_plant_electronic_circuit,0.5792331878486334,0.5792331878486334,Moderate,increase
whole_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,-0.5792133489288708,0.5792133489288708,Moderate,decrease
whole_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,-0.5792133489288708,0.5792133489288708,Moderate,decrease
electric_network_update,inserter_all_to_assembling_machine_3_engine_unit_circuit_enabled,0.5789373660295835,0.5789373660295835,Moderate,increase
electric_network_update,stack_inserter_to_assembling_machine_3_engine_unit_circuit_enabled,0.5789373660295835,0.5789373660295835,Moderate,increase
transport_lines_update,foundry,-0.5784134514880922,0.5784134514880922,Moderate,decrease
whole_update,inserter_all_to_assembling_machine_3_chemical_science_pack_circuit_enabled,-0.5779334357186002,0.5779334357186002,Moderate,decrease
whole_update,stack_inserter_to_assembling_machine_3_chemical_science_pack_circuit_enabled,-0.5779334357186002,0.5779334357186002,Moderate,decrease
whole_update,oil_refinery_circuit_enabled,-0.5777243608738778,0.5777243608738778,Moderate,decrease
electric_heat_fluid_circuit_update,recipe_plastic_bar,0.5772950947585865,0.5772950947585865,Moderate,increase
fluid_flow_update,inserter_all_to_chest_circuit_enabled,0.5771597579126811,0.5771597579126811,Moderate,increase
fluid_flow_update,stack_inserter_to_chest_circuit_enabled,0.5771597579126811,0.5771597579126811,Moderate,increase
whole_update,inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,-0.5761081831573849,0.5761081831573849,Moderate,decrease
whole_update,stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,-0.5761081831573849,0.5761081831573849,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_to_building,0.5753007260863735,0.5753007260863735,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_building,0.5753007260863735,0.5753007260863735,Moderate,increase
entity_update,inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.5752174307972285,0.5752174307972285,Moderate,decrease
entity_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.5752174307972285,0.5752174307972285,Moderate,decrease
entity_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.5752174307972285,0.5752174307972285,Moderate,decrease
entity_update,stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.5752174307972285,0.5752174307972285,Moderate,decrease
entity_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.5752174307972285,0.5752174307972285,Moderate,decrease
entity_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.5752174307972285,0.5752174307972285,Moderate,decrease
control_behavior_update,ee_infinity_loader,0.5749711853778874,0.5749711853778874,Moderate,increase
transport_lines_update,medium_electric_pole,-0.5740632051681155,0.5740632051681155,Moderate,decrease
electric_heat_fluid_circuit_update,stack_inserter_circuit_enabled,0.5733541074803579,0.5733541074803579,Moderate,increase
transport_lines_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,0.5732824556428853,0.5732824556428853,Moderate,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,0.5732824556428853,0.5732824556428853,Moderate,increase
transport_lines_update,inserter_all_to_turbo_underground_belt,-0.5719902474094704,0.5719902474094704,Moderate,decrease
transport_lines_update,stack_inserter_to_turbo_underground_belt,-0.5719902474094704,0.5719902474094704,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,0.5700689115386305,0.5700689115386305,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,0.5700689115386305,0.5700689115386305,Moderate,increase
transport_lines_update,inserter_all_from_assembling_machine_3_chemical_science_pack_to_turbo_underground_belt,-0.5664680867462034,0.5664680867462034,Moderate,decrease
transport_lines_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_underground_belt,-0.5664680867462034,0.5664680867462034,Moderate,decrease
transport_lines_update,inserter_all_from_assembling_machine_3_engine_unit_circuit_enabled,-0.5653923143361261,0.5653923143361261,Moderate,decrease
transport_lines_update,stack_inserter_from_assembling_machine_3_engine_unit_circuit_enabled,-0.5653923143361261,0.5653923143361261,Moderate,decrease
trains,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.5650033427518387,0.5650033427518387,Moderate,decrease
trains,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.5650033427518387,0.5650033427518387,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit,0.5649709805817634,0.5649709805817634,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit,0.5649709805817634,0.5649709805817634,Moderate,increase
fluid_flow_update,inserter_all_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,0.563973410299674,0.563973410299674,Moderate,increase
