metric,property,correlation,strength,range,impact
control_behavior_update,stack_inserter_to_assembling_machine_3_chemical_science_pack,0.5011827717446866,0.5011827717446866,Moderate,increase
whole_update,stack_inserter_from_foundry_casting_copper_to_turbo_transport_belt,0.5001188785080525,0.5001188785080525,Moderate,increase
whole_update,stack_inserter_from_foundry_casting_iron_to_turbo_transport_belt,0.5001188785080525,0.5001188785080525,Moderate,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable,0.4988897961801802,0.4988897961801802,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable_circuit_enabled,0.4988897961801802,0.4988897961801802,Low,increase
space_platforms,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,-0.4988514825452701,0.4988514825452701,Low,decrease
space_platforms,stack_inserter_to_turbo_underground_belt_circuit_enabled,-0.4985918996752615,0.4985918996752615,Low,decrease
entity_update,direct insertion,-0.498192729376633,0.498192729376633,Low,decrease
space_platforms,stack_inserter_to_cargo_wagon,0.49725144380045133,0.49725144380045133,Low,increase
space_platforms,chemical_plant,-0.4943914498582302,0.4943914498582302,Low,decrease
space_platforms,chemical_plant_plastic_bar,-0.4943914498582302,0.4943914498582302,Low,decrease
space_platforms,stack_inserter_to_chemical_plant_plastic_bar,-0.4943914498582302,0.4943914498582302,Low,decrease
space_platforms,stack_inserter_to_chemical_plant_plastic_bar_circuit_enabled,-0.4943914498582302,0.4943914498582302,Low,decrease
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,0.4933890390755799,0.4933890390755799,Low,increase
space_platforms,stack_inserter_chest_to_chest,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_chest_to_chest_circuit_enabled,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_cargo_wagon_to_cargo_wagon,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_cargo_wagon_to_cargo_wagon_circuit_enabled,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_electronic_circuit,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_chemical_plant_plastic_bar_to_cargo_wagon,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_chemical_plant_plastic_bar_to_cargo_wagon_circuit_enabled,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_turbo_underground_belt_to_chemical_plant_plastic_bar,0.49329686525152744,0.49329686525152744,Low,increase
space_platforms,stack_inserter_from_turbo_underground_belt_to_chemical_plant_plastic_bar_circuit_enabled,0.49329686525152744,0.49329686525152744,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_copper_cable,0.4922967454634012,0.4922967454634012,Low,increase
space_platforms,stack_inserter_direct_insertion,-0.49216809883146195,0.49216809883146195,Low,decrease
entity_update,recipe switching,-0.4920429882411797,0.4920429882411797,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.4918817184002098,0.4918817184002098,Low,increase
whole_update,stack_inserter_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt,0.4913630993475523,0.4913630993475523,Low,increase
control_behavior_update,stack_inserter_from_cryogenic_plant_sulfur_to_turbo_underground_belt,-0.49117226124772495,0.49117226124772495,Low,decrease
entity_update,stack_inserter_from_foundry_casting_steel_to_turbo_transport_belt,0.4905677083502963,0.4905677083502963,Low,increase
whole_update,stack_inserter_to_belt_circuit_set_filters,-0.4892911472112098,0.4892911472112098,Low,decrease
fluid_flow_update,stack_inserter_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt,-0.4892453213573123,0.4892453213573123,Low,decrease
transport_lines_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt_circuit_enabled,0.4884343487951214,0.4884343487951214,Low,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.4884343487951214,0.4884343487951214,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_copper_circuit_enabled,0.4884343487951214,0.4884343487951214,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_copper_to_turbo_transport_belt_circuit_enabled,0.4884343487951214,0.4884343487951214,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_iron_to_turbo_transport_belt_circuit_enabled,0.4884343487951214,0.4884343487951214,Low,increase
whole_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,0.488351600470698,0.488351600470698,Low,increase
transport_lines_update,stack_inserter_to_turbo_transport_belt_circuit_enabled,0.48751479008554444,0.48751479008554444,Low,increase
electric_network_update,stack_inserter_from_foundry_casting_pipe_to_turbo_transport_belt,-0.4865705801033214,0.4865705801033214,Low,decrease
control_behavior_update,output_inserter_enable_gate,0.48637442426953764,0.48637442426953764,Low,increase
fluid_flow_update,pipe,0.48551914576819194,0.48551914576819194,Low,increase
space_platforms,stack_inserter_from_cryogenic_plant_sulfur_to_turbo_transport_belt_circuit_enabled,0.4851425615077213,0.4851425615077213,Low,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon_circuit_enabled,-0.4851247274524999,0.4851247274524999,Low,decrease
whole_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable,0.4843876572761835,0.4843876572761835,Low,increase
whole_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable_circuit_enabled,0.4843876572761835,0.4843876572761835,Low,increase
transport_lines_update,foundry_casting_steel,-0.4840113074048035,0.4840113074048035,Low,decrease
control_behavior_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.48326913283478895,0.48326913283478895,Low,increase
control_behavior_update,cryogenic_plant_plastic_bar,-0.4817690077190955,0.4817690077190955,Low,decrease
whole_update,oil_refinery,0.48114309850344344,0.48114309850344344,Low,increase
whole_update,oil_refinery_basic_oil_processing,0.48114309850344344,0.48114309850344344,Low,increase
transport_lines_update,medium_electric_pole,-0.48092613105248433,0.48092613105248433,Low,decrease
whole_update,stack_inserter_from_turbo_underground_belt_to_assembling_machine_3_engine_unit_circuit_enabled,0.48060058607931155,0.48060058607931155,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_electronic_circuit,0.47961213621123155,0.47961213621123155,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.47961213621123155,0.47961213621123155,Low,increase
transport_lines_update,stack_inserter_direct_insertion,-0.4789955611137312,0.4789955611137312,Low,decrease
fluid_flow_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,-0.4785852708053417,0.4785852708053417,Low,decrease
whole_update,stack_inserter_from_foundry_casting_steel_to_turbo_transport_belt,0.47837083276722814,0.47837083276722814,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_iron,-0.4779312084873277,0.4779312084873277,Low,decrease
transport_lines_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_turbo_transport_belt,0.47707779106402315,0.47707779106402315,Low,increase
whole_update,stack_inserter_from_turbo_underground_belt_circuit_enabled,0.4767627749029714,0.4767627749029714,Low,increase
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_engine_unit,0.4763805286381107,0.4763805286381107,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_steel,-0.4750138396368748,0.4750138396368748,Low,decrease
transport_lines_update,foundry_casting_copper_cable,-0.4733385798860113,0.4733385798860113,Low,decrease
entity_update,decider_combinator,-0.4726606353381142,0.4726606353381142,Low,decrease
fluid_flow_update,stack_inserter_from_belt_circuit_enabled,-0.47173645871201164,0.47173645871201164,Low,decrease
trains,foundry_casting_pipe,0.4713753975637759,0.4713753975637759,Low,increase
whole_update,stack_inserter_from_electromagnetic_plant_copper_cable_circuit_enabled,0.47079537519509607,0.47079537519509607,Low,increase
trains,stack_inserter_from_foundry_casting_steel,0.4704881650569824,0.4704881650569824,Low,increase
space_platforms,stack_inserter_from_electromagnetic_plant_electronic_circuit,-0.47033935533750587,0.47033935533750587,Low,decrease
trains,stack_inserter_to_chest,0.4703009593931182,0.4703009593931182,Low,increase
trains,stack_inserter_from_belt,-0.4702580759713446,0.4702580759713446,Low,decrease
trains,stack_inserter_from_foundry_casting_pipe_circuit_enabled,0.46955689303142834,0.46955689303142834,Low,increase
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.46832935568302514,0.46832935568302514,Low,decrease
space_platforms,stack_inserter_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.4682503622278452,0.4682503622278452,Low,decrease
transport_lines_update,stack_inserter_from_building,-0.4675073640715671,0.4675073640715671,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_cable_to_cargo_wagon,-0.46715083158103377,0.46715083158103377,Low,decrease
space_platforms,stack_inserter_to_turbo_transport_belt_circuit_enabled,0.46625429370463856,0.46625429370463856,Low,increase
space_platforms,electromagnetic_plant_electronic_circuit,-0.46543314119083695,0.46543314119083695,Low,decrease
whole_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,-0.46529441514796877,0.46529441514796877,Low,decrease
whole_update,output_inserter_set_filter,-0.46529441514796877,0.46529441514796877,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,-0.4650415091221078,0.4650415091221078,Low,decrease
fluid_flow_update,stack_inserter_from_cryogenic_plant_sulfur_to_turbo_underground_belt,0.46467459442831677,0.46467459442831677,Low,increase
electric_network_update,stack_inserter_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit_circuit_enabled,0.4638888446672551,0.4638888446672551,Low,increase
entity_update,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,-0.4638252179070863,0.4638252179070863,Low,decrease
space_platforms,stack_inserter_from_chemical_plant_plastic_bar,-0.4622589746827008,0.4622589746827008,Low,decrease
space_platforms,stack_inserter_from_chemical_plant_plastic_bar_circuit_enabled,-0.4622589746827008,0.4622589746827008,Low,decrease
electric_network_update,cryogenic_plant_plastic_bar,0.460455644014169,0.460455644014169,Low,increase
space_platforms,stack_inserter_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.46026040329927936,0.46026040329927936,Low,decrease
space_platforms,stack_inserter_from_foundry_casting_steel_to_turbo_transport_belt_circuit_enabled,0.45970268024995864,0.45970268024995864,Low,increase
entity_update,stack_inserter_to_belt_circuit_set_filters,-0.45950009492321264,0.45950009492321264,Low,decrease
whole_update,stack_inserter_from_turbo_underground_belt_to_assembling_machine_3_engine_unit,0.459210962623772,0.459210962623772,Low,increase
transport_lines_update,pipe,-0.4585788177401502,0.4585788177401502,Low,decrease
space_platforms,stack_inserter_from_foundry_casting_iron,-0.45810767116401735,0.45810767116401735,Low,decrease
trains,stack_inserter_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit_circuit_enabled,0.4579135868578231,0.4579135868578231,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_advanced_circuit,0.45711134801209763,0.45711134801209763,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.45711134801209763,0.45711134801209763,Low,increase
control_behavior_update,stack_inserter_to_electromagnetic_plant_copper_cable_circuit_enabled,0.45711134801209763,0.45711134801209763,Low,increase
entity_update,stack_inserter_from_foundry_casting_copper,0.4570682120557087,0.4570682120557087,Low,increase
space_platforms,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,-0.45705869549833095,0.45705869549833095,Low,decrease
electric_network_update,stack_inserter_to_turbo_transport_belt,-0.4566775121483526,0.4566775121483526,Low,decrease
control_behavior_update,electromagnetic_plant_copper_cable,0.45570955123557527,0.45570955123557527,Low,increase
control_behavior_update,stack_inserter_to_electromagnetic_plant_copper_cable,0.45570955123557527,0.45570955123557527,Low,increase
space_platforms,stack_inserter_to_electromagnetic_plant_electronic_circuit,-0.45561705167613264,0.45561705167613264,Low,decrease
space_platforms,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.45397720006811565,0.45397720006811565,Low,decrease
transport_lines_update,cargo_wagon,-0.4539174146923498,0.4539174146923498,Low,decrease
transport_lines_update,straight_rail,-0.4539174146923498,0.4539174146923498,Low,decrease
electric_network_update,stack_inserter_from_building_circuit_enabled,0.45359063698703556,0.45359063698703556,Low,increase
electric_network_update,stack_inserter_from_foundry_casting_pipe_circuit_enabled,0.4531181642216536,0.4531181642216536,Low,increase
control_behavior_update,stack_inserter_direct_insertion_circuit_enabled,0.45297732141557734,0.45297732141557734,Low,increase
space_platforms,stack_inserter_from_foundry_casting_pipe_to_turbo_transport_belt_circuit_enabled,0.4518675117429142,0.4518675117429142,Low,increase
space_platforms,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_assembling_machine_3_chemical_science_pack,-0.4516678662548451,0.4516678662548451,Low,decrease
whole_update,stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.45166451690518467,0.45166451690518467,Low,decrease
space_platforms,foundry_casting_copper_cable,-0.4513198233895753,0.4513198233895753,Low,decrease
fluid_flow_update,stack_inserter_from_foundry_casting_pipe_to_assembling_machine_3_engine_unit,0.4504010155384662,0.4504010155384662,Low,increase
electric_network_update,stack_inserter_from_assembling_machine_3_engine_unit,0.45039870089685574,0.45039870089685574,Low,increase
whole_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit_circuit_enabled,-0.4495107596419715,0.4495107596419715,Low,decrease
control_behavior_update,stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack_circuit_enabled,0.4484829039632854,0.4484829039632854,Low,increase
entity_update,molten fluid bus,-0.44800897719522237,0.44800897719522237,Low,decrease
electric_network_update,foundry_casting_steel,0.4479712582347913,0.4479712582347913,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,-0.4476034385415531,0.4476034385415531,Low,decrease
space_platforms,stack_inserter_from_building,-0.4475445742428562,0.4475445742428562,Low,decrease
control_behavior_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_electronic_circuit,-0.44734426081897455,0.44734426081897455,Low,decrease
entity_update,beacon,-0.4461641149318932,0.4461641149318932,Low,decrease
whole_update,assembling_machine_3_chemical_science_pack,0.4416995314923384,0.4416995314923384,Low,increase
whole_update,stack_inserter_from_assembling_machine_3_chemical_science_pack,0.4416995314923384,0.4416995314923384,Low,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_copper_cable_to_electromagnetic_plant_electronic_circuit,0.44133994033864116,0.44133994033864116,Low,increase
electric_network_update,foundry_casting_iron,0.44036343624740937,0.44036343624740937,Low,increase
transport_lines_update,stack_inserter_from_turbo_underground_belt,0.4402939343491308,0.4402939343491308,Low,increase
space_platforms,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit,-0.43890139046613547,0.43890139046613547,Low,decrease
transport_lines_update,belt based,0.4377319481679619,0.4377319481679619,Low,increase
space_platforms,stack_inserter_from_express_underground_belt,0.43720757474348654,0.43720757474348654,Low,increase
space_platforms,stack_inserter_from_express_underground_belt_circuit_enabled,0.43720757474348654,0.43720757474348654,Low,increase
space_platforms,stack_inserter_from_express_underground_belt_to_assembling_machine_3_engine_unit,0.43720757474348654,0.43720757474348654,Low,increase
space_platforms,stack_inserter_from_express_underground_belt_to_assembling_machine_3_engine_unit_circuit_enabled,0.43720757474348654,0.43720757474348654,Low,increase
whole_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.4363429720847491,0.4363429720847491,Low,decrease
electric_network_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.4352264388664591,0.4352264388664591,Low,increase
transport_lines_update,direct insertion,-0.43477428512076316,0.43477428512076316,Low,decrease
entity_update,foundry_set_recipe,-0.4347383849674764,0.4347383849674764,Low,decrease
control_behavior_update,stack_inserter_to_assembling_machine_3_engine_unit_circuit_enabled,0.4346238442187968,0.4346238442187968,Low,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,-0.43444547087202784,0.43444547087202784,Low,decrease
electric_network_update,stack_inserter_to_building_circuit_enabled,0.4344203421462048,0.4344203421462048,Low,increase
control_behavior_update,stack_inserter_to_cryogenic_plant_plastic_bar,-0.43430541899982766,0.43430541899982766,Low,decrease
space_platforms,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,0.4342693339813384,0.4342693339813384,Low,increase
entity_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,-0.4332552514421078,0.4332552514421078,Low,decrease
entity_update,output_inserter_set_filter,-0.4332552514421078,0.4332552514421078,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.43311510994468216,0.43311510994468216,Low,decrease
control_behavior_update,stack_inserter_to_electromagnetic_plant_electronic_circuit_circuit_enabled,0.4326184992458693,0.4326184992458693,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.4322635525739911,0.4322635525739911,Low,increase
transport_lines_update,stack_inserter_from_turbo_transport_belt,0.43082680225373715,0.43082680225373715,Low,increase
electric_network_update,stack_inserter_from_turbo_underground_belt_to_assembling_machine_3_chemical_science_pack,0.43023151159996925,0.43023151159996925,Low,increase
electric_network_update,stack_inserter_from_cryogenic_plant_plastic_bar,0.4298575535732187,0.4298575535732187,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt,0.428841036119879,0.428841036119879,Low,increase
trains,stack_inserter_from_cargo_wagon_circuit_enabled,0.42843749413815846,0.42843749413815846,Low,increase
electric_network_update,stack_inserter_from_assembling_machine_3_engine_unit_to_assembling_machine_3_chemical_science_pack,0.42809950683631626,0.42809950683631626,Low,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_copper_cable_circuit_enabled,0.4280131283956656,0.4280131283956656,Low,increase
transport_lines_update,stack_inserter_to_chest,-0.4266290695221404,0.4266290695221404,Low,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.42644385266716517,0.42644385266716517,Low,decrease
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.4263720750081867,0.4263720750081867,Low,increase
transport_lines_update,pipe_to_ground,-0.4255412347685079,0.4255412347685079,Low,decrease
fluid_flow_update,stack_inserter_from_foundry_casting_pipe,0.4252273355953212,0.4252273355953212,Low,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.4250679912340382,0.4250679912340382,Low,increase
trains,stack_inserter_from_foundry_casting_copper_cable_to_cargo_wagon_circuit_enabled,0.42484666675810856,0.42484666675810856,Low,increase
fluid_flow_update,stack_inserter_from_foundry_casting_pipe_to_turbo_transport_belt,-0.42452033471269424,0.42452033471269424,Low,decrease
space_platforms,stack_inserter_from_cargo_wagon_circuit_enabled,0.4231395453886891,0.4231395453886891,Low,increase
trains,oil_refinery,-0.42231332973273467,0.42231332973273467,Low,decrease
trains,oil_refinery_basic_oil_processing,-0.42231332973273467,0.42231332973273467,Low,decrease
space_platforms,stack_inserter_from_electromagnetic_plant_advanced_circuit,-0.42076960805089747,0.42076960805089747,Low,decrease
transport_lines_update,electromagnetic_plant_electronic_circuit,-0.41969473762544335,0.41969473762544335,Low,decrease
electric_network_update,cryogenic_plant,0.4182642473950512,0.4182642473950512,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_cryogenic_plant_plastic_bar,-0.41763160705819946,0.41763160705819946,Low,decrease
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt_circuit_enabled,0.41561402989889795,0.41561402989889795,Low,increase
space_platforms,stack_inserter_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt_circuit_enabled,0.4155419674969213,0.4155419674969213,Low,increase
transport_lines_update,foundry_casting_iron_gear_wheel,-0.4150883001768709,0.4150883001768709,Low,decrease
entity_update,stack_inserter_direct_insertion_circuit_enabled,-0.41343578777497897,0.41343578777497897,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,-0.4132520185853558,0.4132520185853558,Low,decrease
electric_network_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_chemical_science_pack,-0.4126428625774423,0.4126428625774423,Low,decrease
trains,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_advanced_circuit,-0.41225125849655464,0.41225125849655464,Low,decrease
trains,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.41225125849655464,0.41225125849655464,Low,decrease
entity_update,stack_inserter_from_foundry_set_recipe,-0.4112101786867411,0.4112101786867411,Low,decrease
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_turbo_transport_belt,-0.4110265924548143,0.4110265924548143,Low,decrease
entity_update,stack_inserter_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.4110022202289012,0.4110022202289012,Low,decrease
space_platforms,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit,0.41092837960272205,0.41092837960272205,Low,increase
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.4104053153789105,0.4104053153789105,Low,decrease
trains,output_inserter_set_filter,0.40673799659664356,0.40673799659664356,Low,increase
trains,stack_inserter_from_assembling_machine_3_chemical_science_pack_circuit_set_filters,0.4067379965966434,0.4067379965966434,Low,increase
fluid_flow_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt_circuit_enabled,-0.40664955697492255,0.40664955697492255,Low,decrease
electric_network_update,foundry_casting_iron_gear_wheel,0.4064758022444855,0.4064758022444855,Low,increase
space_platforms,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.4053137933490049,0.4053137933490049,Low,decrease
electric_network_update,stack_inserter_from_turbo_underground_belt_to_cryogenic_plant_plastic_bar,0.40500053899904775,0.40500053899904775,Low,increase
space_platforms,stack_inserter_to_belt,0.40479679559481024,0.40479679559481024,Low,increase
transport_lines_update,stack_inserter_from_foundry_casting_iron_circuit_enabled,-0.4047818195462251,0.4047818195462251,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.4039682334754393,0.4039682334754393,Low,decrease
fluid_flow_update,stack_inserter_to_belt,-0.40353718454044013,0.40353718454044013,Low,decrease
electric_network_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable,0.4025870183257552,0.4025870183257552,Low,increase
electric_network_update,stack_inserter_from_turbo_underground_belt_to_electromagnetic_plant_copper_cable_circuit_enabled,0.4025870183257552,0.4025870183257552,Low,increase
electric_network_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.40251080762725333,0.40251080762725333,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_steel,-0.4019599555795344,0.4019599555795344,Low,decrease
control_behavior_update,turbo_splitter,0.39953058943169895,0.39953058943169895,Low,increase
whole_update,recipe switching,-0.39941437413418285,0.39941437413418285,Low,decrease
space_platforms,stack_inserter_to_cargo_wagon_circuit_enabled,0.39907064104508866,0.39907064104508866,Low,increase
whole_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.3983924433062762,0.3983924433062762,Low,increase
space_platforms,stack_inserter_from_foundry_casting_copper_cable_to_cargo_wagon_circuit_enabled,0.39820018011534436,0.39820018011534436,Low,increase
whole_update,direct insertion,-0.39788869539647526,0.39788869539647526,Low,decrease
entity_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit_circuit_enabled,-0.3969389181256991,0.3969389181256991,Low,decrease
entity_update,foundry_casting_copper,0.3949808083152348,0.3949808083152348,Low,increase
transport_lines_update,stack_inserter_from_foundry_set_recipe,-0.39467625396352135,0.39467625396352135,Low,decrease
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,0.3945912820988553,0.3945912820988553,Low,increase
space_platforms,stack_inserter_from_foundry_casting_iron_gear_wheel_to_turbo_transport_belt,0.39444032350236075,0.39444032350236075,Low,increase
electric_network_update,stack_inserter_from_foundry_casting_iron_gear_wheel_to_assembling_machine_3_engine_unit,0.39425639578328875,0.39425639578328875,Low,increase
control_behavior_update,stack_inserter_from_turbo_underground_belt_to_assembling_machine_3_engine_unit_circuit_enabled,0.3941655749639399,0.3941655749639399,Low,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_transport_belt,0.39286147036719077,0.39286147036719077,Low,increase
entity_update,stack_inserter_from_foundry_set_recipe_circuit_set_filters,-0.3927832513404782,0.3927832513404782,Low,decrease
entity_update,stack_inserter_from_foundry_set_recipe_to_steel_chest,-0.3927832513404782,0.3927832513404782,Low,decrease
entity_update,stack_inserter_from_foundry_set_recipe_to_steel_chest_circuit_set_filters,-0.3927832513404782,0.3927832513404782,Low,decrease
entity_update,stack_inserter_from_steel_chest_to_assembling_machine_3_engine_unit,-0.3927832513404782,0.3927832513404782,Low,decrease
entity_update,stack_inserter_to_chest_circuit_set_filters,-0.3927832513404782,0.3927832513404782,Low,decrease
entity_update,stack_inserter_to_steel_chest_circuit_set_filters,-0.3927832513404782,0.3927832513404782,Low,decrease
trains,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit,0.39092624919137337,0.39092624919137337,Low,increase
electric_network_update,stack_inserter_to_assembling_machine_3_engine_unit_circuit_enabled,0.3907416087166938,0.3907416087166938,Low,increase
space_platforms,display_panel,0.3906824019340312,0.3906824019340312,Low,increase
fluid_flow_update,engine_unit_beacons,-0.38995199310968365,0.38995199310968365,Low,decrease
transport_lines_update,ee_infinity_loader,-0.389255696406433,0.389255696406433,Low,decrease
entity_update,electromagnetic_plant_copper_cable,0.38834975377467185,0.38834975377467185,Low,increase
entity_update,stack_inserter_to_electromagnetic_plant_copper_cable,0.38834975377467185,0.38834975377467185,Low,increase
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_turbo_transport_belt,0.3881773869055376,0.3881773869055376,Low,increase
trains,stack_inserter_to_chest_circuit_enabled,0.38788581076675493,0.38788581076675493,Low,increase
transport_lines_update,stack_inserter_from_assembling_machine_3_chemical_science_pack_to_turbo_underground_belt_circuit_set_filters,-0.387851225568594,0.387851225568594,Low,decrease
transport_lines_update,stack_inserter_to_turbo_underground_belt_circuit_set_filters,-0.387851225568594,0.387851225568594,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_iron_gear_wheel_to_assembling_machine_3_engine_unit,-0.38762266454875044,0.38762266454875044,Low,decrease
control_behavior_update,molten fluid bus,0.3870453309554346,0.3870453309554346,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_engine_unit,-0.3869996927894228,0.3869996927894228,Low,decrease
