number_of_miners,mining_prod_level,beacon_1,beacon_2,beacon_3,rate_Q2,rate_Q1,rate_Q3,rate_Q4,rate_Q5,rate_voided
4,373,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.15,490.12,6.02,0.6,0.07,496.81
4,375,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.09,410.16,6.01,0.6,0.07,416.84
4,375,speed-2-Q5|speed-3-Q5,,,60.13,378.62,6.01,0.6,0.07,385.3
4,382,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,,60.1,410.24,6.01,0.6,0.07,416.92
4,382,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.11,446.98,6.01,0.6,0.07,453.66
4,384,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.06,378.14,6.01,0.6,0.07,384.82
4,384,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.14,447.22,6.01,0.6,0.07,453.9
4,385,speed-3-Q5|speed-3-Q5,,,60,488.88,6,0.6,0.07,495.55
4,388,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,60.13,540.59,6.01,0.6,0.07,547.27
4,389,speed-2-Q5|speed-3-Q5,speed-2-Q5|speed-2-Q5,,60.01,488.94,6,0.6,0.07,495.61
4,391,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,350.11,6,0.6,0.07,356.78
4,392,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.02,489.09,6,0.6,0.07,495.76
4,394,speed-1-Q5|speed-3-Q5,,,60.01,350.03,6,0.6,0.07,356.7
4,396,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.03,377.99,6,0.6,0.07,384.66
4,398,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.13,350.77,6.01,0.6,0.07,357.45
4,398,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60,409.52,6,0.6,0.07,416.19
4,400,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.09,540.19,6.01,0.6,0.07,546.87
4,403,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,,60.14,326.23,6.01,0.6,0.07,332.91
4,403,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,60.01,325.55,6,0.6,0.07,332.22
4,408,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.12,601.23,6.01,0.6,0.07,607.91
4,415,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,,60.06,600.64,6.01,0.6,0.07,607.32
4,415,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.1,675.22,6.01,0.6,0.07,681.9
4,416,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.11,675.27,6.01,0.6,0.07,681.95
4,422,speed-2-Q5|speed-2-Q5,,,60.01,325.53,6,0.6,0.07,332.2
4,434,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,60.07,674.84,6.01,0.6,0.07,681.52
4,437,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.05,325.76,6,0.6,0.07,332.43
4,437,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.04,674.54,6,0.6,0.07,681.21
4,444,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,325.61,6,0.6,0.07,332.28
4,450,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.08,304.12,6.01,0.6,0.07,310.8
4,450,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.08,767.71,6.01,0.6,0.07,774.39
4,464,speed-3-Q5|efficiency-3-Q5,,,60.07,304.08,6.01,0.6,0.07,310.76
4,468,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.12,304.31,6.01,0.6,0.07,310.99
4,468,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.03,284.37,6,0.6,0.07,291.04
4,495,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|speed-3-Q5,60.07,886.82,6.01,0.6,0.07,893.5
4,497,speed-1-Q5|speed-1-Q5,,,60.11,267.17,6.01,0.6,0.07,273.85
3,500,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.11,489.8,6.01,0.6,0.07,496.48
4,500,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.06,284.48,6.01,0.6,0.07,291.16
3,502,speed-2-Q5|speed-3-Q5,,,60.02,377.88,6,0.6,0.07,384.55
3,503,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.09,410.16,6.01,0.6,0.07,416.84
3,512,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,,60.07,409.97,6.01,0.6,0.07,416.65
3,512,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.07,446.7,6.01,0.6,0.07,453.38
3,514,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.03,446.36,6,0.6,0.07,453.03
3,515,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.06,378.14,6.01,0.6,0.07,384.82
3,517,speed-3-Q5|speed-3-Q5,,,60.07,489.5,6.01,0.6,0.07,496.18
3,520,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,60.1,540.25,6.01,0.6,0.07,546.93
4,520,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.06,284.52,6.01,0.6,0.07,291.2
3,522,speed-2-Q5|speed-3-Q5,speed-2-Q5|speed-2-Q5,,60.04,489.24,6,0.6,0.07,495.91
3,525,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.09,350.55,6.01,0.6,0.07,357.23
3,526,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.06,489.4,6.01,0.6,0.07,496.08
3,529,speed-1-Q5|speed-3-Q5,,,60.08,350.46,6.01,0.6,0.07,357.14
3,531,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.03,377.99,6,0.6,0.07,384.66
3,533,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.06,350.34,6.01,0.6,0.07,357.02
3,534,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.04,409.77,6,0.6,0.07,416.44
3,536,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.05,539.86,6.01,0.6,0.07,546.54
4,537,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-3-Q5|speed-3-Q5,60.03,1044.96,6,0.6,0.07,1051.63
3,540,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,,60.1,326.03,6.01,0.6,0.07,332.71
3,541,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,60.08,325.94,6.01,0.6,0.07,332.62
3,546,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.01,600.15,6,0.6,0.07,606.82
4,547,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,,60.05,266.88,6,0.6,0.07,273.55
4,555,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.1,267.11,6.01,0.6,0.07,273.79
3,556,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,,60.03,600.28,6,0.6,0.07,606.95
3,556,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.07,674.82,6.01,0.6,0.07,681.5
3,557,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.04,674.47,6,0.6,0.07,681.14
4,557,speed-1-Q5|speed-3-Q5,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,60.03,1044.93,6,0.6,0.07,1051.6
3,566,speed-2-Q5|speed-2-Q5,,,60.04,325.72,6,0.6,0.07,332.39
3,581,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,60,674.08,6,0.6,0.07,680.75
3,586,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.08,325.94,6.01,0.6,0.07,332.62
3,586,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.08,674.92,6.01,0.6,0.07,681.6
4,586,speed-2-Q5|efficiency-3-Q5,,,60.05,251.01,6.01,0.6,0.07,257.69
3,595,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,325.61,6,0.6,0.07,332.28
4,602,speed-1-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.05,251,6,0.6,0.07,257.67
3,603,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.08,304.12,6.01,0.6,0.07,310.8
3,603,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.08,767.71,6.01,0.6,0.07,774.39
4,611,speed-1-Q5|efficiency-3-Q5,speed-1-Q5|efficiency-3-Q5,,60,250.78,6,0.6,0.07,257.45
3,621,speed-3-Q5|efficiency-3-Q5,,,60.01,303.76,6,0.6,0.07,310.43
3,626,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,303.83,6,0.6,0.07,310.5
3,627,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.03,284.37,6,0.6,0.07,291.04
3,663,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|speed-3-Q5,60.07,886.82,6.01,0.6,0.07,893.5
3,665,speed-1-Q5|speed-1-Q5,,,60.05,266.9,6.01,0.6,0.07,273.58
4,668,speed-1-Q5|efficiency-3-Q5,speed-1-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.05,236.57,6.01,0.6,0.07,243.25
3,669,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,,60,284.2,6,0.6,0.07,290.87
3,696,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.04,284.38,6,0.6,0.07,291.05
4,706,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,,60.03,236.46,6,0.6,0.07,243.13
3,719,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-3-Q5|speed-3-Q5,60.03,1044.96,6,0.6,0.07,1051.63
4,731,speed-1-Q5|efficiency-3-Q5,,,60.07,236.65,6.01,0.6,0.07,243.33
3,732,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,,60.02,266.76,6,0.6,0.07,273.43
3,742,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.02,266.76,6,0.6,0.07,273.43
3,746,speed-1-Q5|speed-3-Q5,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,60.05,1045.39,6.01,0.6,0.07,1052.07
2,754,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.07,489.48,6.01,0.6,0.07,496.16
4,754,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.15,978.96,12.01,1.2,0.13,992.3
2,758,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.01,409.62,6,0.6,0.07,416.29
2,758,speed-2-Q5|speed-3-Q5,,,60.06,378.13,6.01,0.6,0.07,384.81
4,758,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.03,819.25,12,1.2,0.13,832.58
4,758,speed-2-Q5|speed-3-Q5,,,120.11,756.26,12.01,1.2,0.13,769.6
2,772,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,,60.03,409.71,6,0.6,0.07,416.38
2,772,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.03,446.41,6,0.6,0.07,453.08
4,772,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,,120.06,819.43,12.01,1.2,0.13,832.77
4,772,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.07,892.82,12.01,1.2,0.13,906.16
2,776,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.07,446.65,6.01,0.6,0.07,453.33
4,776,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,120.13,893.3,12.01,1.2,0.13,906.64
2,777,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,60.06,378.14,6.01,0.6,0.07,384.82
4,777,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,120.12,756.29,12.01,1.2,0.13,769.63
2,779,speed-3-Q5|speed-3-Q5,,,60,488.88,6,0.6,0.07,495.55
4,779,speed-3-Q5|speed-3-Q5,,,120,977.75,12,1.2,0.13,991.08
2,784,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,60.06,539.91,6.01,0.6,0.07,546.59
3,784,speed-2-Q5|efficiency-3-Q5,,,60.03,250.9,6,0.6,0.07,257.57
4,784,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,120.12,1079.83,12.01,1.2,0.13,1093.17
2,787,speed-2-Q5|speed-3-Q5,speed-2-Q5|speed-2-Q5,,60.01,488.94,6,0.6,0.07,495.61
4,787,speed-2-Q5|speed-3-Q5,speed-2-Q5|speed-2-Q5,,120.01,977.87,12,1.2,0.13,991.2
2,791,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,350.11,6,0.6,0.07,356.78
4,791,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.04,700.22,12,1.2,0.13,713.55
2,793,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.02,489.09,6,0.6,0.07,495.76
4,793,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.05,978.18,12,1.2,0.13,991.51
2,797,speed-1-Q5|speed-3-Q5,,,60.01,350.03,6,0.6,0.07,356.7
4,797,efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.01,236.38,6,0.6,0.07,243.05
4,797,speed-1-Q5|speed-3-Q5,,,120.01,700.06,12,1.2,0.13,713.39
2,801,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.03,377.99,6,0.6,0.07,384.66
4,801,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.07,755.97,12.01,1.2,0.13,769.31
2,804,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.06,350.34,6.01,0.6,0.07,357.02
4,804,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.12,700.68,12.01,1.2,0.13,714.02
2,805,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60,409.52,6,0.6,0.07,416.19
3,805,speed-1-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60,250.79,6,0.6,0.07,257.46
4,805,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120,819.05,12,1.2,0.13,832.38
2,808,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,539.53,6,0.6,0.07,546.2
4,808,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.03,1079.06,12,1.2,0.13,1092.39
2,814,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,,60.06,325.83,6.01,0.6,0.07,332.51
4,814,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,,120.13,651.67,12.01,1.2,0.13,665.01
2,815,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,60.01,325.55,6,0.6,0.07,332.22
4,815,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,120.02,651.09,12,1.2,0.13,664.42
3,818,speed-1-Q5|efficiency-3-Q5,speed-1-Q5|efficiency-3-Q5,,60.02,250.88,6,0.6,0.07,257.55
2,824,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,60.05,600.51,6.01,0.6,0.07,607.19
4,824,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.1,1201.02,12.01,1.2,0.13,1214.36
2,838,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.03,674.42,6,0.6,0.07,681.09
4,838,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,120.06,1348.85,12.01,1.2,0.13,1362.19
2,839,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,,60.06,600.64,6.01,0.6,0.07,607.32
4,839,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,,120.13,1201.28,12.01,1.2,0.13,1214.62
2,840,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.04,674.47,6,0.6,0.07,681.14
4,840,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,120.07,1348.94,12.01,1.2,0.13,1362.28
2,853,speed-2-Q5|speed-2-Q5,,,60.01,325.53,6,0.6,0.07,332.2
4,853,speed-2-Q5|speed-2-Q5,,,120.02,651.07,12,1.2,0.13,664.4
4,854,speed-1-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,,60.02,223.28,6,0.6,0.07,229.95
2,876,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,60,674.08,6,0.6,0.07,680.75
4,876,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,120,1348.16,12,1.2,0.13,1361.49
2,883,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.05,325.76,6,0.6,0.07,332.43
2,883,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,60.04,674.54,6,0.6,0.07,681.21
4,883,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.1,651.52,12.01,1.2,0.13,664.86
4,883,speed-1-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,,120.08,1349.08,12.01,1.2,0.13,1362.42
3,893,speed-1-Q5|efficiency-3-Q5,speed-1-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.01,236.4,6,0.6,0.07,243.07
2,897,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.02,325.61,6,0.6,0.07,332.28
4,897,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.04,651.21,12,1.2,0.13,664.54
2,908,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.02,303.78,6,0.6,0.07,310.45
2,908,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,60.02,766.87,6,0.6,0.07,773.54
4,908,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.03,607.57,12,1.2,0.13,620.9
2,936,speed-3-Q5|efficiency-3-Q5,,,60.01,303.76,6,0.6,0.07,310.43
4,936,speed-3-Q5|efficiency-3-Q5,,,120.02,607.52,12,1.2,0.13,620.85
2,944,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,60.06,303.99,6.01,0.6,0.07,310.67
3,944,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,,60,236.38,6,0.6,0.07,243.05
4,944,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.11,607.98,12.01,1.2,0.13,621.32
2,945,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.03,284.37,6,0.6,0.07,291.04
4,945,efficiency-3-Q5,speed-1-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.03,223.31,6,0.6,0.07,229.98
4,945,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.07,568.74,12.01,1.2,0.13,582.08
3,977,speed-1-Q5|efficiency-3-Q5,,,60.03,236.49,6,0.6,0.07,243.16
2,998,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|speed-3-Q5,60.02,885.94,6,0.6,0.07,892.61
2,1002,speed-1-Q5|speed-1-Q5,,,60.05,266.9,6.01,0.6,0.07,273.58
4,1002,speed-1-Q5|speed-1-Q5,,,120.11,533.81,12.01,1.2,0.13,547.15
2,1008,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,,60,284.2,6,0.6,0.07,290.87
3,1008,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.11,978.64,12.01,1.2,0.13,991.98
4,1008,speed-2-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,,120,568.4,12,1.2,0.13,581.73
3,1013,speed-2-Q5|speed-3-Q5,,,120.03,755.77,12,1.2,0.13,769.1
3,1014,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.07,819.52,12.01,1.2,0.13,832.86
3,1032,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,,120.02,819.16,12,1.2,0.13,832.49
3,1032,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.03,892.54,12,1.2,0.13,905.87
3,1037,speed-3-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,120.06,892.73,12.01,1.2,0.13,906.07
3,1038,speed-2-Q5|speed-3-Q5,speed-2-Q5|efficiency-3-Q5,,120,755.57,12,1.2,0.13,768.9
3,1042,speed-3-Q5|speed-3-Q5,,,120.03,978.06,12,1.2,0.13,991.39
2,1048,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.01,284.25,6,0.6,0.07,290.92
3,1048,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,120.08,1079.49,12.01,1.2,0.13,1092.83
4,1048,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,120.02,568.5,12,1.2,0.13,581.83
3,1053,speed-2-Q5|speed-3-Q5,speed-2-Q5|speed-2-Q5,,120.09,978.48,12.01,1.2,0.13,991.82
3,1058,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.08,700.44,12.01,1.2,0.13,713.78
3,1060,speed-3-Q5|speed-3-Q5,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.01,977.88,12,1.2,0.13,991.21
3,1066,efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,efficiency-3-Q5|efficiency-3-Q5,60.02,236.46,6,0.6,0.07,243.13
3,1066,speed-1-Q5|speed-3-Q5,,,120.05,700.28,12,1.2,0.13,713.61
3,1071,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.07,755.97,12.01,1.2,0.13,769.31
3,1074,speed-1-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.01,700.03,12,1.2,0.13,713.36
3,1077,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.07,819.55,12.01,1.2,0.13,832.89
3,1081,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,,120.1,1079.72,12.01,1.2,0.13,1093.06
2,1083,speed-2-Q5|speed-3-Q5,speed-3-Q5|speed-2-Q5,speed-3-Q5|speed-3-Q5,60.03,1044.96,6,0.6,0.07,1051.63
3,1088,speed-2-Q5|speed-2-Q5,speed-2-Q5|efficiency-3-Q5,,120.09,651.47,12.01,1.2,0.13,664.81
3,1090,speed-2-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-2-Q5|efficiency-3-Q5,120.06,651.29,12.01,1.2,0.13,664.63
3,1101,speed-3-Q5|speed-3-Q5,speed-3-Q5|efficiency-3-Q5,speed-3-Q5|efficiency-3-Q5,120.03,1200.3,12,1.2,0.13,1213.63
